000011.jpg, 143, 56, 322, 308, 8
000028.jpg, 35, 25, 374, 473, 8
000049.jpg, 166, 128, 361, 226, 8
000053.jpg, 56, 12, 423, 294, 8
000092.jpg, 54, 44, 447, 305, 8
000114.jpg, 147, 74, 416, 344, 8
000119.jpg, 109, 86, 307, 339, 8
000136.jpg, 329, 202, 400, 267, 8
000213.jpg, 88, 56, 343, 329, 8
000227.jpg, 219, 133, 362, 350, 8
000292.jpg, 80, 0, 459, 370, 8
000365.jpg, 130, 140, 315, 376, 8
000401.jpg, 135, 135, 498, 364, 8
000401.jpg, 0, 109, 191, 269, 8
000442.jpg, 36, 0, 477, 373, 8
000542.jpg, 0, 0, 499, 348, 8
000638.jpg, 29, 9, 334, 345, 8
000651.jpg, 93, 35, 489, 361, 8
000673.jpg, 3, 24, 480, 298, 8
000741.jpg, 32, 84, 403, 374, 8
000803.jpg, 87, 66, 287, 261, 8
000877.jpg, 154, 89, 313, 290, 8
000928.jpg, 18, 61, 252, 245, 8
000998.jpg, 0, 96, 331, 499, 8
001019.jpg, 58, 0, 374, 424, 8
001032.jpg, 116, 0, 469, 374, 8
001048.jpg, 128, 86, 415, 254, 8
001098.jpg, 21, 15, 352, 496, 8
001128.jpg, 5, 91, 320, 296, 8
001128.jpg, 269, 75, 382, 161, 8
001132.jpg, 77, 83, 440, 282, 8
001173.jpg, 305, 53, 494, 305, 8
001216.jpg, 107, 125, 211, 229, 8
001216.jpg, 309, 62, 373, 163, 8
001249.jpg, 23, 333, 346, 466, 8
001381.jpg, 89, 46, 440, 332, 8
001389.jpg, 216, 163, 382, 351, 8
001392.jpg, 34, 63, 499, 322, 8
001401.jpg, 85, 114, 434, 284, 8
001428.jpg, 136, 193, 409, 342, 8
001520.jpg, 4, 100, 474, 320, 8
001542.jpg, 30, 90, 461, 250, 8
001573.jpg, 164, 104, 341, 292, 8
001592.jpg, 235, 24, 495, 201, 8
001592.jpg, 0, 34, 247, 161, 8
001663.jpg, 30, 49, 499, 353, 8
001694.jpg, 72, 11, 455, 293, 8
001702.jpg, 3, 48, 442, 365, 8
001762.jpg, 138, 57, 384, 282, 8
001763.jpg, 261, 96, 499, 374, 8
001774.jpg, 36, 68, 499, 292, 8
001790.jpg, 72, 0, 310, 467, 8
001835.jpg, 19, 89, 293, 349, 8
001874.jpg, 27, 35, 283, 436, 8
001890.jpg, 58, 73, 444, 290, 8
001909.jpg, 121, 0, 481, 332, 8
001966.jpg, 0, 25, 128, 302, 8
