000018.jpg, 40, 38, 354, 284, 12
000029.jpg, 42, 51, 294, 290, 12
000037.jpg, 124, 94, 477, 319, 12
000075.jpg, 87, 79, 232, 359, 12
000079.jpg, 113, 47, 405, 345, 12
000086.jpg, 310, 145, 350, 173, 12
000108.jpg, 12, 110, 332, 271, 12
000108.jpg, 283, 135, 447, 213, 12
000167.jpg, 1, 20, 496, 373, 12
000183.jpg, 61, 5, 490, 348, 12
000205.jpg, 100, 261, 220, 344, 12
000255.jpg, 0, 0, 377, 329, 12
000258.jpg, 203, 127, 417, 332, 12
000324.jpg, 81, 88, 393, 269, 12
000362.jpg, 169, 19, 285, 270, 12
000422.jpg, 20, 24, 349, 363, 12
000478.jpg, 223, 108, 438, 244, 12
000506.jpg, 88, 315, 229, 476, 12
000517.jpg, 51, 233, 155, 374, 12
000611.jpg, 211, 0, 446, 332, 12
000692.jpg, 49, 187, 462, 327, 12
000716.jpg, 105, 38, 306, 435, 12
000718.jpg, 177, 0, 340, 374, 12
000722.jpg, 138, 67, 493, 344, 12
000751.jpg, 69, 64, 420, 304, 12
000759.jpg, 127, 119, 471, 358, 12
000785.jpg, 0, 29, 488, 339, 12
000853.jpg, 50, 130, 332, 499, 12
000897.jpg, 232, 71, 369, 357, 12
000897.jpg, 91, 110, 222, 332, 12
000913.jpg, 9, 3, 307, 264, 12
000963.jpg, 0, 15, 419, 318, 12
000975.jpg, 106, 76, 453, 458, 12
001000.jpg, 0, 18, 499, 313, 12
001026.jpg, 72, 221, 234, 406, 12
001026.jpg, 199, 57, 297, 101, 12
001037.jpg, 309, 100, 455, 218, 12
001037.jpg, 145, 102, 341, 242, 12
001037.jpg, 3, 102, 109, 229, 12
001044.jpg, 0, 31, 384, 152, 12
001054.jpg, 25, 11, 320, 472, 12
001123.jpg, 194, 41, 406, 297, 12
001131.jpg, 68, 21, 408, 282, 12
001150.jpg, 162, 93, 413, 368, 12
001190.jpg, 68, 172, 423, 359, 12
001195.jpg, 132, 87, 284, 321, 12
001202.jpg, 244, 75, 400, 240, 12
001202.jpg, 4, 152, 257, 264, 12
001217.jpg, 207, 92, 499, 366, 12
001217.jpg, 47, 108, 231, 355, 12
001220.jpg, 123, 98, 345, 329, 12
001232.jpg, 109, 25, 388, 311, 12
001257.jpg, 109, 31, 312, 319, 12
001306.jpg, 177, 131, 285, 206, 12
001322.jpg, 0, 25, 471, 370, 12
001328.jpg, 107, 102, 331, 332, 12
001339.jpg, 26, 19, 442, 291, 12
001353.jpg, 105, 100, 336, 332, 12
001366.jpg, 91, 250, 134, 329, 12
001366.jpg, 281, 274, 318, 329, 12
001507.jpg, 90, 0, 333, 245, 12
001549.jpg, 81, 84, 238, 336, 12
001562.jpg, 169, 25, 323, 369, 12
001601.jpg, 9, 34, 428, 355, 12
001639.jpg, 70, 69, 469, 333, 12
001655.jpg, 45, 63, 499, 374, 12
001656.jpg, 184, 113, 342, 258, 12
001731.jpg, 51, 186, 381, 332, 12
001751.jpg, 145, 53, 489, 325, 12
001763.jpg, 7, 26, 318, 350, 12
001767.jpg, 113, 69, 499, 358, 12
001824.jpg, 193, 174, 498, 374, 12
001851.jpg, 0, 83, 340, 497, 12
001914.jpg, 213, 244, 339, 482, 12
001984.jpg, 2, 53, 306, 374, 12
001984.jpg, 201, 84, 395, 329, 12
001984.jpg, 380, 96, 499, 367, 12
001992.jpg, 8, 138, 254, 317, 12
002076.jpg, 23, 80, 318, 269, 12
002111.jpg, 96, 213, 205, 309, 12
